group,name,kind,x_mm,y_center_mm,z_mm,length_or_diameter_mm,width_mm,height_mm,confidence,notes
as_fitted_routes,j40_rt_004_cutoff_output_to_midi_common_feed_cutoff_to_midi_common,cylinder_x,860,624,980,26,470,,L1 as-fitted route scope,J40-RT-004 cutoff_output_to_midi_common_feed; target L3; capture cable_sweep_to_second_from_last_midi_holder_input_and_grommet_size; clearance lid_hinge_clearance_output_fanout_and_bend_radius; release midi_enclosure_grommet_and_holder_spacing_dry_fit_complete; status scope_added_needs_measurement
as_fitted_routes,j40_rt_005_midi_five_output_fanout_midi_output_fanout,cylinder_y,1030,670,950,18,360,,L1 as-fitted route scope,J40-RT-005 midi_five_output_fanout; target L3; capture five_output_centerlines_output_hole_sizes_bundle_diameters_and_clip_points; clearance lid_close_bend_radius_heat_chafe_and_service_pull_clearance; release all_five_output_destinations_named_and_fused; status scope_added_needs_capture
as_fitted_routes,j40_rt_006_battery_negative_engine_chassis_body_grounds_battery_negative_to_engine,cylinder_x,695,310,930,24,520,,L1 as-fitted route scope,J40-RT-006 battery_negative_engine_chassis_body_grounds; target L3; capture earth_strap_centerlines_lug_faces_bolt_points_and_clean_contact_zones; clearance exhaust_heat_engine_movement_paint_coating_and_service_clearance; release continuity_test_and_contact_face_release_before_coating; status scope_added_needs_capture
as_fitted_routes,j40_rt_006_battery_negative_engine_chassis_body_grounds_body_chassis_ground_strap,cylinder_z,1115,-520,760,22,280,,L1 as-fitted route scope,J40-RT-006 battery_negative_engine_chassis_body_grounds; target L3; capture earth_strap_centerlines_lug_faces_bolt_points_and_clean_contact_zones; clearance exhaust_heat_engine_movement_paint_coating_and_service_clearance; release continuity_test_and_contact_face_release_before_coating; status scope_added_needs_capture
as_fitted_routes,j40_rt_007_starter_main_and_solenoid_trigger_starter_main_cable,cylinder_x,720,286,760,24,550,,L1 as-fitted route scope,J40-RT-007 starter_main_and_solenoid_trigger; target L2; capture starter_cable_path_trigger_wire_path_lug_orientation_and_support_points; clearance exhaust_heat_clutch_linkage_steering_and_engine_movement_clearance; release continuity_and_cranking_load_test_after_routing; status scope_added_needs_capture
as_fitted_routes,j40_rt_007_starter_main_and_solenoid_trigger_starter_solenoid_trigger,cylinder_x,780,236,820,12,460,,L1 as-fitted route scope,J40-RT-007 starter_main_and_solenoid_trigger; target L2; capture starter_cable_path_trigger_wire_path_lug_orientation_and_support_points; clearance exhaust_heat_clutch_linkage_steering_and_engine_movement_clearance; release continuity_and_cranking_load_test_after_routing; status scope_added_needs_capture
as_fitted_routes,j40_rt_008_alternator_charge_regulator_branch_alternator_charge_branch,cylinder_x,625,325,1065,20,590,,L1 as-fitted route scope,J40-RT-008 alternator_charge_regulator_branch; target L2; capture alternator_B_plus_sense_exciter_regulator_branch_and_clip_locations; clearance belt_pulley_fan_heat_and_vibration_clearance; release charging_test_and_no_chafe_before_wrap; status scope_added_needs_capture
as_fitted_routes,j40_rt_009_engine_sender_injection_pump_branch_engine_sender_injection_pump_branch,cylinder_x,745,-165,1085,16,760,,L1 as-fitted route scope,J40-RT-009 engine_sender_injection_pump_branch; target L2; capture oil_temp_fuel_stop_idle_up_unknown_connector_and_sender_branch_routes; clearance throttle_linkage_fuel_lines_heat_and_service_clearance; release each_connector_identified_and_continuity_tested; status scope_added_needs_capture
as_fitted_routes,j40_rt_010_headlamp_marker_horn_aux_lamp_branch_front_lamp_cross_loom,cylinder_y,145,0,735,18,1280,,L1 as-fitted route scope,J40-RT-010 headlamp_marker_horn_aux_lamp_branch; target L2; capture loom_centerline_to_headlamps_indicators_horn_aux_lamps_and_earths; clearance grille_removal_radiator_condenser_fan_and sharp_edge_clearance; release front_panel_dry_fit_with_lamp_harness_clips; status scope_added_needs_capture
as_fitted_routes,j40_rt_011_compressor_clutch_pressure_switch_condenser_fan_branch_compressor_pressure_fan_branch,cylinder_x,500,485,970,16,720,,L1 as-fitted route scope,J40-RT-011 compressor_clutch_pressure_switch_condenser_fan_branch; target L3; capture compressor_clutch_feed_pressure_switch_fan_relay_output_and_earth_routes; clearance belt_pulley_condenser_fan_radiator_heat_and_service_clearance; release pressure_switch_and_fan_relay_logic_verified_before_charge; status scope_added_needs_capture
as_fitted_routes,j40_rt_012_under_dash_evaporator_blower_controls_feed_under_dash_evaporator_feed,cylinder_y,1230,420,985,18,520,,L1 as-fitted route scope,J40-RT-012 under_dash_evaporator_blower_controls_feed; target L2; capture blower_feed_control_panel_thermostat_sensor_and_drain_hose_paths; clearance pedal_column_dash_service_and_condensate_fall_clearance; release evaporator_mocked_under_dash_with_drain_exit_confirmed; status scope_added_needs_capture
as_fitted_routes,j40_rt_013_firewall_main_pass_throughs_main_firewall_pass_through_band,cylinder_y,1120,0,995,22,1160,,L1 as-fitted route scope,J40-RT-013 firewall_main_pass_throughs; target L3; capture all_holes_grommets_bulkheads_pass_throughs_and_edge_protection; clearance water_ingress_heat_pedal_column_and_service_clearance; release every_pass_through_named_before_final_paint_or_seal; status scope_added_needs_capture
as_fitted_routes,j40_rt_014_rear_body_tail_fuel_sender_loom_rear_body_tail_fuel_sender_loom,cylinder_x,2835,-520,700,18,1160,,L1 as-fitted route scope,J40-RT-014 rear_body_tail_fuel_sender_loom; target L2; capture rear_lamp_number_plate_fuel_sender_and_body_to_chassis_flex_paths; clearance suspension_tank_exhaust_body_lift_and_chafe_clearance; release tail_lamp_and_sender_continuity_test_after_route_capture; status scope_added_needs_capture
as_fitted_routes,j40_rt_015_front_brake_hard_lines_and_flex_hoses_front_brake_master_to_crossmember,cylinder_x,980,-338,650,16,920,,L1 as-fitted route scope,J40-RT-015 front_brake_hard_lines_and_flex_hoses; target L3; capture master_proportioning_front_hard_lines_flex_hose_clips_and_caliper_entry; clearance steering_lock_suspension_travel_tire_exhaust_and_chafe_clearance; release pressure_bleed_and_full_lock_clearance_before road_test; status scope_added_needs_measurement
as_fitted_routes,j40_rt_015_front_brake_hard_lines_and_flex_hoses_front_brake_flex_sweep_left,cylinder_y,820,-650,580,20,250,,L1 as-fitted route scope,J40-RT-015 front_brake_hard_lines_and_flex_hoses; target L3; capture master_proportioning_front_hard_lines_flex_hose_clips_and_caliper_entry; clearance steering_lock_suspension_travel_tire_exhaust_and_chafe_clearance; release pressure_bleed_and_full_lock_clearance_before road_test; status scope_added_needs_measurement
as_fitted_routes,j40_rt_015_front_brake_hard_lines_and_flex_hoses_front_brake_flex_sweep_right,cylinder_y,820,650,580,20,250,,L1 as-fitted route scope,J40-RT-015 front_brake_hard_lines_and_flex_hoses; target L3; capture master_proportioning_front_hard_lines_flex_hose_clips_and_caliper_entry; clearance steering_lock_suspension_travel_tire_exhaust_and_chafe_clearance; release pressure_bleed_and_full_lock_clearance_before road_test; status scope_added_needs_measurement
as_fitted_routes,j40_rt_016_rear_axle_hard_lines_center_flex_and_wheel_cylinder_lines_rear_axle_brake_pipe_and_center_flex,cylinder_y,3020,0,548,18,1330,,L1 as-fitted route scope,J40-RT-016 rear_axle_hard_lines_center_flex_and_wheel_cylinder_lines; target L3; capture rear_T_center_flex_axle_hard_lines_wheel_cylinder_entries_and_clip_points; clearance axle_articulation_spring_U_bolt_tire_and_exhaust_clearance; release pressure_test_and_suspension_sweep_before coating_closeout; status scope_added_needs_measurement
as_fitted_routes,j40_rt_017_parking_brake_cables_equalizer_and_clips_parking_brake_equalizer_to_axle,cylinder_x,2505,0,568,22,980,,L1 as-fitted route scope,J40-RT-017 parking_brake_cables_equalizer_and_clips; target L3; capture lever_to_equalizer_cable_centerlines_clevises_springs_frame_and_axle_clips; clearance suspension_travel_exhaust_prop_shaft_and_shackle_clearance; release parking_brake_adjustment_and_sweep_test_complete; status scope_added_needs_measurement
as_fitted_routes,j40_rt_018_fuel_supply_return_leakoff_and_sender_routes_fuel_supply_return_frame_pair,cylinder_x,1880,306,542,18,2100,,L1 as-fitted route scope,J40-RT-018 fuel_supply_return_leakoff_and_sender_routes; target L2; capture supply_return_leakoff_sender_wire_tank_pickup_filter_and_clip_paths; clearance exhaust_heat_suspension_body_mount_and_service_clearance; release leak_test_and_filter_service_access_confirmed; status scope_added_needs_capture
as_fitted_routes,j40_rt_019_filler_neck_vent_and_tank_access_filler_neck_and_vent_pair,cylinder_z,3000,-650,865,42,440,,L1 as-fitted route scope,J40-RT-019 filler_neck_vent_and_tank_access; target L2; capture filler_neck_vent_hoses_clamps_body_passages_and tank_access_sweep; clearance body_mount_exhaust_tire_and_chafe_clearance; release filler_and_vent_dry_fit_before_body_closeout; status scope_added_needs_capture
as_fitted_routes,j40_rt_020_compressor_discharge_to_condenser_ac_discharge_compressor_to_condenser,cylinder_x,470,535,1080,24,680,,L1 as-fitted route scope,J40-RT-020 compressor_discharge_to_condenser; target L3; capture barrier_hose_centerline_fitting_angle_port_style_service_loop_and_clamp_points; clearance belt_fan_exhaust_radiator_and_bonnet_clearance; release compressor_port_style_and_crimp_clocking_confirmed; status scope_added_needs_measurement
as_fitted_routes,j40_rt_021_condenser_to_receiver_drier_liquid_line_ac_condenser_to_drier_liquid_line,cylinder_y,330,-520,915,18,930,,L1 as-fitted route scope,J40-RT-021 condenser_to_receiver_drier_liquid_line; target L3; capture liquid_line_centerline_drier_bracket_pressure_switch_and_service_access; clearance fan_blade_grille_radiator_edge_and_vibration_clearance; release drier_and_pressure_switch_mount_dry_fit_complete; status scope_added_needs_measurement
as_fitted_routes,j40_rt_022_drier_to_evaporator_and_evaporator_suction_to_compressor_ac_firewall_to_evaporator_suction_pair,cylinder_x,980,420,1035,26,650,,L1 as-fitted route scope,J40-RT-022 drier_to_evaporator_and_evaporator_suction_to_compressor; target L3; capture two_firewall_passages_hose_sizes_fitting_angles_bulkhead_or_grommet_locations; clearance pedal_column_engine_heat_exhaust_bonnet_and_service_clearance; release evaporator_and_compressor_fittings_identified_before hose_crimp; status scope_added_needs_capture
as_fitted_routes,j40_rt_023_radiator_heater_overflow_and_bypass_hoses_radiator_heater_overflow_hose_bundle,cylinder_x,395,-230,1075,38,620,,L1 as-fitted route scope,J40-RT-023 radiator_heater_overflow_and_bypass_hoses; target L2; capture radiator_hoses_heater_hoses_overflow_bottle_route_bends_clamps_and_bead_ends; clearance fan_belt_hood_radiator_support_AC_condenser_and_heat_clearance; release pressure_test_and_fan_clearance_before coolant_fill; status scope_added_needs_measurement
as_fitted_routes,j40_rt_024_throttle_choke_fuel_stop_and_heater_control_cables_throttle_choke_fuel_stop_control_cables,cylinder_x,1050,-350,915,18,560,,L1 as-fitted route scope,J40-RT-024 throttle_choke_fuel_stop_and_heater_control_cables; target L2; capture cable_centerlines_bulkhead_points_end_fittings_brackets_and_sweep_envelopes; clearance pedal_linkage_manifold_heat_steering_column_and_service_clearance; release full_travel_test_without_binding_or_chafe; status scope_added_needs_capture
as_fitted_routes,j40_rt_025_speedometer_cable_and_transfer_gear_route_speedometer_cable_cluster_to_transfer,cylinder_x,1460,-235,820,18,780,,L1 as-fitted route scope,J40-RT-025 speedometer_cable_and_transfer_gear_route; target L2; capture cable_route_from_cluster_to_transmission_or_transfer_drive_with_clips; clearance exhaust_heat_prop_shaft_body_floor_and_bend_radius_clearance; release cluster_and_gearbox_connection_verified_before_floor_closeout; status scope_added_needs_capture
as_fitted_routes,j40_rt_026_evaporator_condensate_and_body_drain_routes_evaporator_condensate_drain,cylinder_z,1235,555,660,24,430,,L1 as-fitted route scope,J40-RT-026 evaporator_condensate_and_body_drain_routes; target L2; capture drain_centerlines_fall_direction_exit_points_and_grommets; clearance exhaust_heat_floor_edge_pedal_and_water_backflow_clearance; release water_pour_test_confirms_drain_outside_cabin; status scope_added_needs_capture
as_fitted_routes,j40_rt_027_exhaust_route_and_hanger_clearance_exhaust_heat_route_reference,cylinder_x,1910,330,610,36,2260,,L2 heat-clearance check,J40-RT-027 exhaust_route_and_hanger_clearance; target L2; capture downpipe_muffler_tailpipe_hangers_heat_shields_and_service_gap; clearance brake_fuel_AC_electrical_suspension_and_body_clearance; release exhaust_hangers_released_before_coating_and_line_closeout; status scope_added_needs_capture
as_fitted_routes,j40_rt_028_p_clips_tabs_grommets_and_loom_guards_routing_supports_spine,cylinder_x,1860,-430,620,14,2240,,L1 as-fitted route scope,J40-RT-028 P_clips_tabs_grommets_and_loom_guards; target L3; capture all_added_or_reused_support_tabs_hole_sizes_fasteners_and_edge_guards; clearance coating_access_rust_trap_body_fit_and_service_clearance; release each_support_point_photo_verified_after fabrication; status scope_added_needs_capture
as_fitted_routes,j40_rt_028_p_clips_tabs_grommets_and_loom_guards_shared_route_support_1_clip,box,650,-430,620,42,34,34,L2 route support placeholder,J40-RT-028 P_clips_tabs_grommets_and_loom_guards; target L3; capture all_added_or_reused_support_tabs_hole_sizes_fasteners_and_edge_guards; clearance coating_access_rust_trap_body_fit_and_service_clearance; release each_support_point_photo_verified_after fabrication; status scope_added_needs_capture
as_fitted_routes,j40_rt_028_p_clips_tabs_grommets_and_loom_guards_shared_route_support_2_clip,box,930,-430,620,42,34,34,L2 route support placeholder,J40-RT-028 P_clips_tabs_grommets_and_loom_guards; target L3; capture all_added_or_reused_support_tabs_hole_sizes_fasteners_and_edge_guards; clearance coating_access_rust_trap_body_fit_and_service_clearance; release each_support_point_photo_verified_after fabrication; status scope_added_needs_capture
as_fitted_routes,j40_rt_028_p_clips_tabs_grommets_and_loom_guards_shared_route_support_3_clip,box,1210,-430,620,42,34,34,L2 route support placeholder,J40-RT-028 P_clips_tabs_grommets_and_loom_guards; target L3; capture all_added_or_reused_support_tabs_hole_sizes_fasteners_and_edge_guards; clearance coating_access_rust_trap_body_fit_and_service_clearance; release each_support_point_photo_verified_after fabrication; status scope_added_needs_capture
as_fitted_routes,j40_rt_028_p_clips_tabs_grommets_and_loom_guards_shared_route_support_4_clip,box,1510,-430,620,42,34,34,L2 route support placeholder,J40-RT-028 P_clips_tabs_grommets_and_loom_guards; target L3; capture all_added_or_reused_support_tabs_hole_sizes_fasteners_and_edge_guards; clearance coating_access_rust_trap_body_fit_and_service_clearance; release each_support_point_photo_verified_after fabrication; status scope_added_needs_capture
as_fitted_routes,j40_rt_028_p_clips_tabs_grommets_and_loom_guards_shared_route_support_5_clip,box,1830,-430,620,42,34,34,L2 route support placeholder,J40-RT-028 P_clips_tabs_grommets_and_loom_guards; target L3; capture all_added_or_reused_support_tabs_hole_sizes_fasteners_and_edge_guards; clearance coating_access_rust_trap_body_fit_and_service_clearance; release each_support_point_photo_verified_after fabrication; status scope_added_needs_capture
